rat,rsrp,rsrq,snr,pci,deltaTcpKernelLossRate,deltaDnsRttAvg,deltaTcpKernelRttAvg,dlRateBps,ulRateBps,retans,totalretrans,unacked,retransmit,lostCount,avgRttVar,minRtt,avgRtt,isVedioDataStall,isVideoFront
13.0,-84.0,-8.0,15.0,0.0,0.0,-1.0,-1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,162356.0,25529.0,195855.0,1.0,0.0
13.0,-84.0,-8.0,15.0,0.0,0.0,-1.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167524.0,25529.0,200764.0,1.0,0.0
13.0,-84.0,-8.0,15.0,0.0,0.0,-1.0,-1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,167333.0,25529.0,200712.0,1.0,0.0
20.0,-84.0,-12.0,19.0,1.0,0.0,-1.0,-1.0,54.0,2.0,0.0,0.0,0.0,0.0,0.0,485857.0,25.0,556513.0,1.0,1.0
20.0,-84.0,-12.0,19.0,0.0,0.0,-1.0,-1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,485857.0,25.0,556513.0,1.0,1.0
20.0,-84.0,-12.0,19.0,1.0,0.0,-1.0,-1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,480965.0,25.0,552918.0,1.0,1.0
20.0,-84.0,-12.0,19.0,0.0,0.0,-1.0,-1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,476534.0,25.0,546716.0,1.0,1.0
20.0,-84.0,-12.0,19.0,1.0,0.0,41.0,-30.0,40.0,4.0,0.0,0.0,0.0,0.0,0.0,422363.0,25.0,485404.0,1.0,1.0
20.0,-84.0,-12.0,19.0,0.0,0.0,-1.0,-12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,444757.0,25.0,497853.0,1.0,1.0
20.0,-84.0,-12.0,19.0,0.0,75.0,-1.0,-85.0,16.0,0.0,3.0,9.0,3.0,9.0,3.0,337382.0,37032.0,326623.0,1.0,1.0
20.0,-84.0,-12.0,19.0,0.0,-300.0,4972.0,-19.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,347666.0,25.0,365051.0,1.0,1.0
20.0,-84.0,-12.0,19.0,0.0,0.0,367.0,-1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,346673.0,25.0,394532.0,1.0,1.0
20.0,-84.0,-12.0,19.0,0.0,0.0,-1.0,-1.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,346673.0,25.0,394532.0,1.0,1.0
20.0,-84.0,-12.0,19.0,0.0,63.0,-1.0,-29.0,12.0,1.0,7.0,14.0,9.0,13.0,7.0,317183.0,115332.0,276070.0,1.0,1.0
20.0,-84.0,-12.0,19.0,0.0,0.0,-1.0,0.0,13.0,1.0,7.0,15.0,8.0,13.0,7.0,316502.0,115332.0,276414.0,1.0,1.0
20.0,-84.0,-12.0,19.0,0.0,-29.0,2374.0,-61.0,10.0,4.0,0.0,6.0,5.0,0.0,0.0,655200.0,-1.0,707052.0,1.0,1.0
20.0,-84.0,-12.0,19.0,0.0,0.0,5806.0,-39.0,18.0,7.0,0.0,1.0,18.0,0.0,0.0,550214.0,190645.0,549699.0,0.0,1.0
20.0,-84.0,-12.0,19.0,0.0,-3.0,-1.0,-100.0,5.0,1.0,2.0,4.0,21.0,3.0,2.0,501333.0,25.0,448832.0,0.0,1.0
20.0,-84.0,-12.0,19.0,0.0,30.0,6013.0,-26.0,15.0,3.0,5.0,15.0,11.0,17.0,5.0,510786.0,191697.0,421968.0,0.0,1.0
20.0,-84.0,-12.0,19.0,0.0,10.0,-1.0,439.0,18.0,3.0,6.0,17.0,10.0,15.0,6.0,742653.0,-1.0,861589.0,0.0,1.0
20.0,-84.0,-12.0,19.0,0.0,-7.0,3190.0,-131.0,30.0,10.0,2.0,12.0,3.0,2.0,2.0,951206.0,25.0,1255318.0,0.0,1.0
13.0,-81.0,-17.0,-2.0,1.0,0.0,203.0,-206.0,135.0,8.0,0.0,3.0,2.0,0.0,0.0,676677.0,-1.0,841878.0,0.0,1.0
13.0,-81.0,-17.0,-2.0,0.0,0.0,-1.0,-1.0,122.0,5.0,0.0,2.0,3.0,0.0,0.0,714386.0,25.0,984284.0,0.0,1.0
13.0,-81.0,-17.0,-2.0,1.0,0.0,1106.0,-231.0,61.0,6.0,0.0,3.0,0.0,0.0,0.0,874450.0,25.0,1215694.0,1.0,1.0
13.0,-81.0,-17.0,-2.0,0.0,0.0,-1.0,-48.0,447.0,12.0,0.0,0.0,0.0,0.0,0.0,834587.0,25.0,1167082.0,1.0,1.0
13.0,-99.0,-14.0,6.0,0.0,0.0,-1.0,25.0,164.0,5.0,0.0,2.0,2.0,0.0,0.0,821763.0,25.0,1141602.0,1.0,1.0
20.0,-70.0,-11.0,18.0,1.0,0.0,-1.0,-1.0,580.0,8.0,0.0,1.0,0.0,0.0,0.0,771862.0,25.0,1143598.0,1.0,1.0
20.0,-70.0,-11.0,18.0,0.0,0.0,-1.0,-1.0,514.0,3.0,0.0,0.0,0.0,0.0,0.0,771862.0,25.0,1143598.0,1.0,1.0
20.0,-70.0,-11.0,18.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,771862.0,25.0,1143598.0,1.0,1.0
20.0,-70.0,-11.0,18.0,0.0,0.0,-1.0,-60.0,119.0,1.0,0.0,0.0,0.0,0.0,0.0,811671.0,25.0,1204110.0,1.0,1.0
20.0,-70.0,-11.0,18.0,0.0,0.0,-1.0,-1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,801641.0,25.0,1193797.0,1.0,1.0
20.0,-70.0,-11.0,18.0,0.0,0.0,46.0,-1.0,68.0,8.0,0.0,0.0,0.0,0.0,0.0,787023.0,25.0,1177548.0,1.0,1.0
20.0,-70.0,-11.0,18.0,1.0,0.0,-1.0,-1.0,54.0,1.0,0.0,0.0,0.0,0.0,0.0,786871.0,25.0,1177546.0,1.0,1.0
20.0,-70.0,-11.0,18.0,0.0,0.0,-1.0,-1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,783996.0,25.0,1175463.0,1.0,1.0
20.0,-85.0,-11.0,24.0,0.0,0.0,19.0,0.0,574.0,16.0,0.0,0.0,0.0,0.0,0.0,12679.0,48.0,39518.0,1.0,1.0
20.0,-85.0,-11.0,24.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12679.0,48.0,39518.0,1.0,1.0
20.0,-85.0,-11.0,24.0,0.0,0.0,20.0,-3.0,1137.0,12.0,0.0,0.0,1.0,0.0,0.0,13464.0,48.0,42558.0,1.0,1.0
20.0,-85.0,-11.0,24.0,0.0,0.0,28.0,-1.0,563.0,13.0,0.0,0.0,0.0,0.0,0.0,14274.0,48.0,43355.0,1.0,0.0
13.0,-89.0,-8.0,22.0,1.0,0.0,-1.0,-1.0,698.0,14.0,0.0,7.0,0.0,0.0,0.0,16938.0,48.0,45503.0,1.0,0.0
13.0,-85.0,-10.0,18.0,0.0,0.0,-1.0,-1.0,5.0,10.0,0.0,2.0,5.0,0.0,0.0,38520.0,48.0,97193.0,1.0,0.0
13.0,-85.0,-10.0,18.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36821.0,48.0,93528.0,1.0,0.0
13.0,-85.0,-10.0,18.0,0.0,0.0,-1.0,1.0,19.0,2.0,0.0,2.0,3.0,0.0,0.0,38788.0,48.0,95216.0,1.0,0.0
13.0,-85.0,-10.0,18.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40529.0,48.0,79432.0,1.0,0.0
13.0,-85.0,-10.0,18.0,0.0,0.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,40529.0,48.0,79432.0,1.0,0.0
13.0,-85.0,-10.0,18.0,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,41488.0,48.0,70016.0,1.0,0.0
13.0,-85.0,-10.0,18.0,0.0,0.0,73.0,-1.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,41058.0,48.0,70676.0,1.0,0.0
13.0,-85.0,-10.0,18.0,0.0,0.0,-1.0,-1.0,71.0,4.0,0.0,9.0,5.0,0.0,0.0,53286.0,48.0,80466.0,1.0,0.0
13.0,-85.0,-10.0,18.0,0.0,0.0,114.0,-2.0,38.0,8.0,0.0,2.0,2.0,0.0,0.0,56356.0,48.0,82528.0,1.0,0.0
13.0,-85.0,-10.0,18.0,0.0,13.0,-1.0,-1.0,23.0,6.0,3.0,11.0,3.0,1.0,3.0,58367.0,48.0,84033.0,1.0,0.0
13.0,-92.0,-9.0,7.0,0.0,16.0,2392.0,-7.0,10.0,4.0,0.0,1.0,0.0,0.0,0.0,59317.0,48.0,91094.0,1.0,0.0
13.0,-92.0,-9.0,7.0,1.0,0.0,-1.0,-1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,55920.0,48.0,88412.0,1.0,0.0
13.0,-84.0,-6.0,19.0,0.0,0.0,-1.0,0.0,13.0,2.0,0.0,0.0,1.0,0.0,0.0,56417.0,48.0,87483.0,1.0,0.0
13.0,-84.0,-6.0,19.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55977.0,48.0,86721.0,1.0,0.0
13.0,-84.0,-6.0,19.0,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55977.0,48.0,86721.0,1.0,0.0
13.0,-77.0,-4.0,30.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55977.0,48.0,86721.0,1.0,0.0
13.0,-97.0,-7.0,18.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56035.0,48.0,85081.0,1.0,0.0
13.0,-97.0,-7.0,18.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56035.0,48.0,85081.0,1.0,0.0
13.0,-97.0,-7.0,18.0,0.0,0.0,-1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58511.0,48.0,87301.0,1.0,0.0
13.0,-97.0,-7.0,18.0,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,56975.0,48.0,86569.0,1.0,0.0
13.0,-81.0,-5.0,30.0,0.0,0.0,54.0,-1.0,17.0,5.0,0.0,0.0,0.0,0.0,0.0,48831.0,48.0,79731.0,1.0,0.0
13.0,-95.0,-8.0,20.0,0.0,0.0,-1.0,-1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,42338.0,48.0,75021.0,1.0,0.0
13.0,-98.0,-8.0,15.0,0.0,0.0,-1.0,-1.0,68.0,6.0,0.0,0.0,0.0,0.0,0.0,40218.0,48.0,75283.0,1.0,0.0
13.0,-98.0,-8.0,15.0,0.0,0.0,1.0,-1.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,37850.0,48.0,75012.0,1.0,0.0
13.0,-80.0,-6.0,23.0,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38757.0,48.0,75644.0,1.0,0.0
13.0,-80.0,-6.0,23.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,39199.0,48.0,76232.0,1.0,0.0
20.0,-85.0,-11.0,18.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36519.0,78.0,72435.0,1.0,1.0
20.0,-85.0,-11.0,18.0,1.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35128.0,78.0,71549.0,1.0,1.0
20.0,-85.0,-11.0,18.0,0.0,0.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,35113.0,78.0,70575.0,1.0,1.0
20.0,-85.0,-11.0,18.0,0.0,0.0,-1.0,-1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,33664.0,78.0,69761.0,1.0,1.0
20.0,-85.0,-11.0,18.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,34445.0,78.0,70052.0,1.0,1.0
20.0,-85.0,-11.0,18.0,0.0,0.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,31987.0,78.0,67890.0,1.0,1.0
20.0,-85.0,-11.0,18.0,0.0,0.0,-1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32978.0,78.0,70601.0,1.0,1.0
20.0,-85.0,-11.0,18.0,0.0,0.0,51.0,-1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,31109.0,78.0,67408.0,1.0,1.0
20.0,-85.0,-11.0,18.0,0.0,0.0,-1.0,-1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,30035.0,78.0,67261.0,1.0,1.0
20.0,-85.0,-11.0,18.0,0.0,0.0,-1.0,-5.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,46979.0,21328.0,61668.0,1.0,1.0
20.0,-85.0,-11.0,18.0,0.0,0.0,-1.0,-3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,29695.0,78.0,65511.0,1.0,1.0
13.0,-76.0,-10.0,12.0,0.0,0.0,-1.0,-1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,29662.0,78.0,64737.0,1.0,1.0
13.0,-76.0,-10.0,12.0,0.0,0.0,423.0,40.0,66.0,14.0,0.0,4.0,3.0,0.0,0.0,111182.0,78.0,186536.0,1.0,1.0
13.0,-76.0,-10.0,12.0,0.0,0.0,258.0,-1.0,90.0,6.0,0.0,1.0,8.0,0.0,0.0,109100.0,78.0,169786.0,1.0,1.0
13.0,-76.0,-10.0,12.0,0.0,20.0,2634.0,28.0,97.0,10.0,2.0,5.0,14.0,4.0,2.0,168030.0,-1.0,227584.0,1.0,1.0
13.0,-76.0,-10.0,12.0,0.0,2.0,-1.0,-39.0,75.0,8.0,0.0,5.0,0.0,0.0,0.0,218344.0,78.0,306743.0,1.0,1.0
13.0,-76.0,-10.0,12.0,0.0,0.0,533.0,-1.0,119.0,8.0,0.0,1.0,25.0,0.0,0.0,236111.0,-1.0,259479.0,1.0,1.0
13.0,-92.0,-20.0,-3.0,1.0,0.0,373.0,-18.0,113.0,13.0,0.0,6.0,4.0,0.0,0.0,210391.0,78.0,427161.0,1.0,1.0
13.0,-80.0,-14.0,14.0,0.0,0.0,-1.0,-1.0,66.0,2.0,0.0,6.0,0.0,0.0,0.0,221955.0,78.0,438561.0,1.0,1.0
13.0,-80.0,-14.0,14.0,0.0,0.0,1080.0,-10.0,77.0,4.0,0.0,0.0,6.0,0.0,0.0,223852.0,78.0,428296.0,0.0,1.0
13.0,-80.0,-14.0,14.0,0.0,0.0,-1.0,-22.0,42.0,2.0,0.0,2.0,0.0,0.0,0.0,237825.0,78.0,450604.0,0.0,1.0
13.0,-80.0,-14.0,14.0,0.0,0.0,1.0,-1.0,78.0,1.0,0.0,0.0,0.0,0.0,0.0,236641.0,78.0,450401.0,0.0,1.0
13.0,-80.0,-14.0,14.0,0.0,3.0,128.0,-4.0,83.0,4.0,2.0,5.0,5.0,1.0,2.0,230921.0,78.0,440504.0,0.0,1.0
13.0,-80.0,-14.0,14.0,1.0,-1.0,-1.0,-11.0,100.0,11.0,0.0,7.0,2.0,0.0,0.0,218239.0,78.0,405054.0,0.0,1.0
13.0,-92.0,-15.0,3.0,0.0,0.0,1525.0,4.0,155.0,7.0,0.0,2.0,2.0,0.0,0.0,209828.0,78.0,378468.0,1.0,1.0
13.0,-82.0,-8.0,16.0,0.0,-33.0,-1.0,-6.0,170.0,5.0,1.0,3.0,2.0,1.0,1.0,236427.0,78.0,390995.0,1.0,1.0
13.0,-82.0,-8.0,16.0,0.0,0.0,-1.0,-1.0,105.0,2.0,0.0,0.0,0.0,0.0,0.0,265132.0,78.0,416122.0,1.0,1.0
13.0,-82.0,-8.0,16.0,0.0,0.0,-1.0,-9.0,97.0,2.0,0.0,0.0,3.0,0.0,0.0,245333.0,-1.0,406407.0,1.0,1.0
13.0,-82.0,-8.0,16.0,0.0,0.0,-1.0,-14.0,168.0,4.0,0.0,1.0,0.0,0.0,0.0,247660.0,78.0,420411.0,1.0,1.0
13.0,-82.0,-8.0,16.0,0.0,0.0,1015.0,-8.0,128.0,6.0,0.0,1.0,10.0,0.0,0.0,259717.0,131.0,379209.0,1.0,1.0
13.0,-82.0,-8.0,16.0,1.0,0.0,3853.0,-19.0,573.0,26.0,0.0,5.0,0.0,0.0,0.0,302332.0,78.0,437022.0,1.0,1.0
20.0,-85.0,-11.0,32.0,0.0,0.0,-1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,69823.0,17648.0,122359.0,0.0,1.0
20.0,-85.0,-11.0,32.0,0.0,0.0,50.0,-1.0,962.0,37.0,0.0,0.0,0.0,0.0,0.0,23577.0,15590.0,53865.0,1.0,1.0
20.0,-85.0,-11.0,32.0,0.0,0.0,-1.0,0.0,107.0,3.0,0.0,0.0,0.0,0.0,0.0,23414.0,15590.0,53649.0,1.0,1.0
20.0,-85.0,-11.0,32.0,0.0,0.0,40.0,0.0,270.0,10.0,0.0,0.0,0.0,0.0,0.0,23329.0,15590.0,53610.0,1.0,1.0
20.0,-85.0,-11.0,32.0,0.0,0.0,57.0,0.0,133.0,1.0,0.0,0.0,0.0,0.0,0.0,23259.0,15590.0,53370.0,1.0,1.0
20.0,-85.0,-11.0,32.0,0.0,0.0,33.0,-1.0,177.0,6.0,0.0,0.0,0.0,0.0,0.0,23521.0,15590.0,53321.0,1.0,1.0
20.0,-85.0,-11.0,32.0,0.0,0.0,36.0,0.0,164.0,6.0,0.0,0.0,0.0,0.0,0.0,22824.0,15590.0,52768.0,1.0,0.0
20.0,-85.0,-11.0,32.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22824.0,15590.0,52768.0,1.0,0.0
20.0,-85.0,-11.0,32.0,0.0,-1.0,-1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,31064.0,17648.0,70101.0,1.0,0.0
13.0,-109.0,-6.0,19.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,39600.0,17648.0,75493.0,1.0,0.0
13.0,-85.0,-6.0,26.0,0.0,0.0,325.0,-1.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,44832.0,17648.0,92167.0,1.0,0.0
13.0,-85.0,-6.0,26.0,1.0,0.0,-1.0,-1.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,45177.0,17648.0,89665.0,1.0,0.0
13.0,-85.0,-6.0,26.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45177.0,17648.0,89665.0,1.0,0.0
13.0,-85.0,-6.0,26.0,0.0,14.0,-1.0,-1.0,0.0,0.0,1.0,4.0,2.0,2.0,1.0,45177.0,17648.0,89665.0,1.0,0.0
13.0,-85.0,-6.0,26.0,0.0,20.0,-1.0,-1.0,0.0,0.0,2.0,5.0,3.0,3.0,3.0,49036.0,17648.0,91607.0,1.0,0.0
13.0,-85.0,-6.0,26.0,0.0,60.0,-1.0,-1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,52877.0,17648.0,93586.0,1.0,0.0
13.0,-85.0,-6.0,26.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54573.0,17648.0,97011.0,1.0,0.0
13.0,-85.0,-6.0,26.0,0.0,0.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51064.0,17648.0,91494.0,1.0,0.0
13.0,-85.0,-6.0,26.0,0.0,2.0,-1.0,-14.0,2.0,5.0,1.0,4.0,14.0,2.0,1.0,73658.0,17648.0,105840.0,1.0,0.0
13.0,-85.0,-6.0,26.0,0.0,-350.0,-1.0,-2.0,5.0,3.0,5.0,9.0,21.0,10.0,15.0,87936.0,-1.0,100295.0,1.0,1.0
13.0,-85.0,-6.0,26.0,0.0,-28.0,3254.0,-29.0,14.0,3.0,3.0,7.0,25.0,0.0,11.0,186747.0,17648.0,187745.0,1.0,1.0
13.0,-85.0,-6.0,26.0,0.0,5.0,6005.0,-17.0,2.0,4.0,4.0,4.0,20.0,2.0,10.0,149215.0,-1.0,151994.0,0.0,1.0
13.0,-85.0,-6.0,26.0,0.0,3.0,5115.0,6.0,12.0,6.0,6.0,10.0,23.0,3.0,12.0,160271.0,24863.0,172034.0,0.0,1.0
13.0,-85.0,-6.0,26.0,1.0,-11.0,-1.0,-1.0,4.0,2.0,7.0,6.0,26.0,8.0,17.0,157916.0,24863.0,168292.0,0.0,1.0
13.0,-85.0,-6.0,26.0,0.0,100.0,9012.0,-33.0,0.0,3.0,6.0,6.0,25.0,10.0,18.0,167101.0,17892.0,235083.0,1.0,0.0
13.0,-92.0,-7.0,19.0,0.0,58.0,3604.0,0.0,0.0,3.0,13.0,15.0,33.0,22.0,28.0,174741.0,-1.0,234752.0,1.0,1.0
13.0,-92.0,-7.0,19.0,1.0,-20.0,4293.0,0.0,8.0,5.0,7.0,14.0,35.0,11.0,23.0,166757.0,17892.0,234079.0,1.0,1.0
13.0,-92.0,-7.0,19.0,0.0,12.0,7510.0,1.0,2.0,6.0,8.0,5.0,38.0,12.0,19.0,185261.0,24863.0,237970.0,1.0,1.0
13.0,-92.0,-7.0,19.0,0.0,250.0,6010.0,-4.0,0.0,2.0,12.0,10.0,45.0,20.0,34.0,191733.0,24863.0,214171.0,1.0,0.0
13.0,-92.0,-7.0,19.0,1.0,-6.0,339.0,-7.0,103.0,19.0,7.0,39.0,28.0,16.0,17.0,169628.0,17892.0,237409.0,1.0,0.0
20.0,-85.0,-11.0,27.0,1.0,-3.0,229.0,3.0,176.0,14.0,5.0,2.0,21.0,13.0,16.0,164472.0,17892.0,233484.0,1.0,0.0
13.0,-85.0,-14.0,12.0,0.0,0.0,1.0,-25.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,490135.0,63.0,636371.0,1.0,0.0
13.0,-85.0,-14.0,12.0,1.0,0.0,-1.0,-1.0,57.0,1.0,0.0,1.0,0.0,0.0,0.0,493944.0,63.0,642882.0,1.0,0.0
13.0,-85.0,-14.0,12.0,0.0,0.0,-1.0,-26.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,430561.0,63.0,562621.0,1.0,0.0
13.0,-85.0,-14.0,12.0,1.0,0.0,-1.0,-1.0,42.0,1.0,0.0,0.0,2.0,0.0,0.0,430607.0,63.0,562800.0,1.0,0.0
13.0,-85.0,-14.0,12.0,1.0,0.0,0.0,-1.0,93.0,6.0,0.0,8.0,0.0,0.0,0.0,355458.0,63.0,408345.0,1.0,0.0
13.0,-85.0,-14.0,12.0,0.0,0.0,-1.0,-1.0,192.0,5.0,0.0,0.0,0.0,0.0,0.0,355458.0,63.0,408345.0,1.0,0.0
13.0,-85.0,-14.0,12.0,0.0,0.0,-1.0,-1.0,84.0,2.0,0.0,0.0,0.0,0.0,0.0,355458.0,63.0,408345.0,1.0,0.0
13.0,-85.0,-14.0,12.0,1.0,0.0,-1.0,-1.0,93.0,2.0,0.0,0.0,0.0,0.0,0.0,350080.0,63.0,406626.0,1.0,0.0
13.0,-85.0,-14.0,12.0,0.0,0.0,-1.0,-1.0,54.0,2.0,0.0,0.0,0.0,0.0,0.0,350080.0,63.0,406626.0,1.0,0.0
13.0,-92.0,-18.0,3.0,1.0,0.0,-1.0,-1.0,52.0,1.0,0.0,1.0,0.0,0.0,0.0,353090.0,63.0,412655.0,1.0,0.0
13.0,-92.0,-18.0,3.0,0.0,0.0,82.0,-16.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,384963.0,63.0,445517.0,1.0,0.0
13.0,-92.0,-18.0,3.0,0.0,0.0,-1.0,-23.0,62.0,1.0,0.0,1.0,2.0,0.0,0.0,368459.0,63.0,421877.0,1.0,0.0
13.0,-92.0,-18.0,3.0,0.0,0.0,-1.0,-1.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,363563.0,63.0,407947.0,1.0,0.0
13.0,-92.0,-18.0,3.0,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364192.0,63.0,408309.0,1.0,0.0
13.0,-85.0,-10.0,9.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363426.0,63.0,404794.0,1.0,0.0
13.0,-85.0,-10.0,9.0,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363426.0,63.0,404794.0,1.0,0.0
13.0,-92.0,-16.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363426.0,63.0,404794.0,1.0,0.0
13.0,-92.0,-16.0,0.0,0.0,0.0,-1.0,-13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,388733.0,63.0,432335.0,1.0,0.0
13.0,-92.0,-16.0,0.0,0.0,0.0,-1.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229061.0,63.0,266632.0,1.0,0.0
13.0,-92.0,-16.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225323.0,63.0,258376.0,1.0,0.0
13.0,-92.0,-16.0,0.0,1.0,0.0,20.0,-8.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,235029.0,63.0,266786.0,1.0,0.0
13.0,-74.0,-13.0,10.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235029.0,63.0,266786.0,1.0,0.0
13.0,-74.0,-13.0,10.0,0.0,0.0,-1.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247062.0,63.0,273905.0,1.0,0.0
13.0,-74.0,-13.0,10.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247062.0,63.0,273905.0,1.0,0.0
13.0,-74.0,-13.0,10.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247180.0,63.0,274143.0,1.0,0.0
13.0,-74.0,-13.0,10.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247180.0,63.0,274143.0,1.0,0.0
13.0,-74.0,-13.0,10.0,0.0,0.0,-1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244825.0,63.0,270037.0,1.0,0.0
13.0,-74.0,-13.0,10.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244825.0,63.0,270037.0,1.0,0.0
13.0,-92.0,-13.0,6.0,0.0,0.0,1.0,-12.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,232990.0,63.0,257870.0,1.0,0.0
13.0,-92.0,-13.0,6.0,0.0,0.0,390.0,-1.0,56.0,3.0,0.0,0.0,0.0,0.0,0.0,229586.0,63.0,253748.0,1.0,0.0
13.0,-92.0,-13.0,6.0,0.0,0.0,1.0,-3.0,145.0,5.0,0.0,0.0,0.0,0.0,0.0,215339.0,63.0,246226.0,1.0,0.0
20.0,-74.0,-11.0,24.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97293.0,35853.0,176666.0,1.0,1.0
20.0,-74.0,-11.0,24.0,0.0,0.0,-1.0,24.0,66.0,1.0,0.0,0.0,0.0,0.0,0.0,90942.0,35853.0,152192.0,1.0,1.0
20.0,-74.0,-11.0,24.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90907.0,35853.0,152104.0,1.0,1.0
